,SITE_NAME,genus,pred,occurence
72453,Fangshan_Xitaipingdong,Eutamias,0.8041386855610423,1
72454,Fangshan_Xitaipingdong,Belomys,0.7928944443516921,0
72864,Fanxian_Zhangnaodong,Procapra,0.7317869061642632,0
72865,Fanxian_Zhangnaodong,Pseudois,0.7293817108406585,0
72866,Fanxian_Zhangnaodong,Saiga,0.7197087542459776,0
72867,Fanxian_Zhangnaodong,Ovis,0.7162368133394421,0
72868,Fanxian_Zhangnaodong,Spirocerus,0.711181653968853,0
73278,Farneta,Sinotherium,0.7869103481246119,0
73279,Farneta,Itanzatherium,0.7739773555750022,0
73280,Farneta,Elasmotherium,0.7735696501875011,0
73281,Farneta,Croizetoceros,0.7708889088264635,0
73282,Farneta,Pseudodama,0.7672206185543926,1
73692,Fenghuangshan,Vespertiliavus,0.7204410322884373,1
73693,Fenghuangshan,Emballonura,0.6661668216830965,0
73694,Fenghuangshan,Atherurus,0.627214255157406,0
73695,Fenghuangshan,Hystrix,0.6256402792877441,1
73696,Fenghuangshan,Huananomys,0.618671693478674,0
74106,Fengjie_Xinglongdong,Hylobates,0.7227433544623308,1
74107,Fengjie_Xinglongdong,Nomascus,0.691047550426807,0
74108,Fengjie_Xinglongdong,Ailuropoda,0.6891714983370639,1
74109,Fengjie_Xinglongdong,Viverricula,0.686803829591418,0
74110,Fengjie_Xinglongdong,Neofelis,0.6853525242074814,0
74520,Fengkai_Huangyandong,Rhinopithecus,0.7090119246367836,0
74521,Fengkai_Huangyandong,Cercopithecus,0.6895546562757384,0
74522,Fengkai_Huangyandong,Trachypithecus,0.6814421628400905,0
74523,Fengkai_Huangyandong,Gigantopithecus,0.676376331433615,0
74524,Fengkai_Huangyandong,Macaca,0.6738697123094775,1
74934,Fengkai_Tongzhongyan,Megatapirus,0.6743601699188141,1
74935,Fengkai_Tongzhongyan,Sinomegaceros,0.6643815382184943,0
74936,Fengkai_Tongzhongyan,Hydropotes,0.6576832406479577,0
74937,Fengkai_Tongzhongyan,Elaphodus,0.6518143071159719,0
74938,Fengkai_Tongzhongyan,Tapirus,0.6402050481301448,0
75348,Fonelas,Sivapanthera,0.8275322779434385,0
75349,Fonelas,Puma,0.8233394262423149,0
75350,Fonelas,Megantereon,0.8145078491944874,1
75351,Fonelas,Acinonyx,0.8117089323388744,1
75352,Fonelas,Homotherium,0.8010592691590517,1
75762,Fontana Ranuccio,Cervalces,0.6915848282377138,0
75763,Fontana Ranuccio,Hippopotamus,0.6842139446877977,1
75764,Fontana Ranuccio,Megaloceros,0.6773423820469029,0
75765,Fontana Ranuccio,Theropithecus,0.671213435699498,0
75766,Fontana Ranuccio,Capreolus,0.6708476671413827,0
76176,Fuente Nueva-3,Lycaon,0.7801358176243169,0
76177,Fuente Nueva-3,Xenocyon,0.7707784430909591,1
76178,Fuente Nueva-3,Eucyon,0.762540727935604,0
76179,Fuente Nueva-3,Nyctereutes,0.7435925059272938,0
76180,Fuente Nueva-3,Chasmaporthetes,0.7435298641571622,0
76590,Funing_Shanyangzhai,Sinomegaceros,0.8737951832704619,0
76591,Funing_Shanyangzhai,Hydropotes,0.8670054970044124,1
76592,Funing_Shanyangzhai,Elaphodus,0.8559989768477102,0
76593,Funing_Shanyangzhai,Muntiacus,0.8525285367866055,1
76594,Funing_Shanyangzhai,Cervus,0.8494284844555924,1
77004,Fusui_Nanshandong,Rhinopithecus,0.739939221225432,0
77005,Fusui_Nanshandong,Cercopithecus,0.7297066440136623,0
77006,Fusui_Nanshandong,Trachypithecus,0.7079790329233324,0
77007,Fusui_Nanshandong,Macaca,0.707104392119361,1
77008,Fusui_Nanshandong,Semnopithecus,0.6781137011347312,0
77418,Fusui_Yanliang cave,Orientalomys,0.8243416069244244,0
77419,Fusui_Yanliang cave,Huaxiamys,0.8205826354330698,0
77420,Fusui_Yanliang cave,Pseudomeriones,0.8205826354330698,0
77421,Fusui_Yanliang cave,Cromeromys,0.819480636513617,0
77422,Fusui_Yanliang cave,Chardinomys,0.8167722858639801,0
77832,Fuyun Cave,Viverricula,0.7411077708715854,1
77833,Fuyun Cave,Paguma,0.7380398120628174,0
77834,Fuyun Cave,Viverra,0.7340808826061395,1
77835,Fuyun Cave,Arctogalidia,0.7212157409871236,0
77836,Fuyun Cave,Paradoxurus,0.6982289550353434,0
78246,Ganga,Boselaphus,0.8322381972022199,0
78247,Ganga,Antilope,0.8303613605088971,1
78248,Ganga,Tragelaphus,0.8245092823573004,0
78249,Ganga,Oryx,0.8052892838231114,0
78250,Ganga,Hexaprotodon,0.7995683924361195,1
78660,Gaoping_Juyuandong,Indarctos,0.7588240380959499,0
78661,Gaoping_Juyuandong,Sinomastodon,0.7395832431298874,1
78662,Gaoping_Juyuandong,Anancus,0.7354966387663833,0
78663,Gaoping_Juyuandong,Sivapanthera,0.7198094350747817,0
78664,Gaoping_Juyuandong,Paramachaerodus,0.7160728734335969,0
79074,Geleshan,Ailuropoda,0.7282802889415835,1
79075,Geleshan,Arctonyx,0.718725170396458,0
79076,Geleshan,Parameles,0.7158514222866087,1
79077,Geleshan,Euarctos,0.711658638174311,0
79078,Geleshan,Ursus,0.7073792690317844,1
79488,Gengjiagou,Tragelaphus,0.7964475406821049,0
79489,Gengjiagou,Antilope,0.749120493155552,0
79490,Gengjiagou,Antilospira,0.7432061240401202,0
79491,Gengjiagou,Protoryx,0.7418908192135057,0
79492,Gengjiagou,Boselaphus,0.7415238129624445,0
79902,Ghod,Hypselephas,0.8545879076920919,0
79903,Ghod,Elephas,0.8308063343174765,1
79904,Ghod,Palaeoloxodon,0.7801168807801541,1
79905,Ghod,Mammuthus,0.7754734899070385,0
79906,Ghod,Tragelaphus,0.75666574181763,0
80316,Godavari,Hypselephas,0.8448168246037348,0
80317,Godavari,Elephas,0.8294455873223707,1
80318,Godavari,Palaeoloxodon,0.7942771758756685,1
80319,Godavari,Mammuthus,0.7827225598656803,0
80320,Godavari,Hexaprotodon,0.7685722187885781,1
80730,Gongwangling,Plesiohipparion,0.8316377365766995,0
80731,Gongwangling,Episiphneus,0.8178923995161775,0
80732,Gongwangling,Sivapanthera,0.8160307667310168,0
80733,Gongwangling,Hesperotherium,0.8127873761492077,1
80734,Gongwangling,Aepyosciurus,0.809977216689897,0
81144,Gontsy,Spermophilinus,0.6953927256599954,0
81145,Gontsy,Marmota,0.6858278177900242,1
81146,Gontsy,Trogopterus,0.6750340144931847,0
81147,Gontsy,Aeretes,0.6719756237214647,0
81148,Gontsy,Pteromys,0.6710674083026287,0
81558,Govtva,Jordanomys,0.995728830712377,0
81559,Govtva,Lagurodon,0.9811622484717836,0
81560,Govtva,Prolagurus,0.9807354447283909,1
81561,Govtva,Mimomys,0.9800397461722603,1
81562,Govtva,Allophaiomys,0.9772506294582807,1
81972,Grays Thurrock,Cervalces,0.7645025780681589,0
81973,Grays Thurrock,Dama,0.7263890759050454,1
81974,Grays Thurrock,Megaloceros,0.7233085513179872,1
81975,Grays Thurrock,Capreolus,0.7218023318154986,1
81976,Grays Thurrock,Haploidoceros,0.712340867009339,0
82386,Grosse Grotte (Blaubeuren),Homotherium,0.7672470587607242,0
82387,Grosse Grotte (Blaubeuren),Cynotherium,0.7655888226298055,0
82388,Grosse Grotte (Blaubeuren),Vormela,0.7646869940549278,0
82389,Grosse Grotte (Blaubeuren),Algarolutra,0.7645004108918613,0
82390,Grosse Grotte (Blaubeuren),Megalenhydris,0.7645004108918613,0
82800,Guanyindong,Pseudois,0.6964385866695826,0
82801,Guanyindong,Capricornis,0.695842171437813,1
82802,Guanyindong,Megatapirus,0.6943496338494084,1
82803,Guanyindong,Elaphodus,0.6932519104841534,0
82804,Guanyindong,Ailuropoda,0.6878948266888728,1
83214,Guilin_Baojiyan,Hylobates,0.7570958375780331,1
83215,Guilin_Baojiyan,Nomascus,0.7151031402057393,0
83216,Guilin_Baojiyan,Rhinopithecus,0.6959471156972676,0
83217,Guilin_Baojiyan,Trachypithecus,0.6733001182951764,0
83218,Guilin_Baojiyan,Cercopithecus,0.6701877956076187,0
83628,Gulongshan Cave,Prionodon,0.7418877606265982,0
83629,Gulongshan Cave,Tamias,0.7384306104424969,0
83630,Gulongshan Cave,Neofelis,0.7380946924010241,0
83631,Gulongshan Cave,Belomys,0.734244301746367,0
83632,Gulongshan Cave,Huananomys,0.7341322265622454,0
84042,Gunki (Lamane),Ellobius,0.8194037022936302,0
84043,Gunki (Lamane),Eolagurus,0.8191701629516658,1
84044,Gunki (Lamane),Myopus,0.8190992565946292,0
84045,Gunki (Lamane),Cricetus,0.8186557100200222,1
84046,Gunki (Lamane),Microtus,0.8129830565179192,1
84870,Hang Hum I,Sivapanthera,0.7693466202483447,0
84871,Hang Hum I,Pygathrix,0.7568856501002533,0
84872,Hang Hum I,Procynocephalus,0.7520266720446349,0
84873,Hang Hum I,Nomascus,0.7448783891640882,0
84874,Hang Hum I,Paradoxurus,0.7443600268586625,1
85284,Hang Hum II,Sivapanthera,0.7765373421658883,0
85285,Hang Hum II,Gigantopithecus,0.7577840333107028,0
85286,Hang Hum II,Paramachaerodus,0.7567378132423863,0
85287,Hang Hum II,Lufengpithecus,0.7545013817624278,0
85288,Hang Hum II,Procynocephalus,0.7468012392883313,0
84456,Hang hum,Arctictis,0.7841575042226968,0
84457,Hang hum,Paradoxurus,0.7558685092923184,1
84458,Hang hum,Cynogale,0.7381640889583996,0
84459,Hang hum,Catopuma,0.7177153144022377,0
84460,Hang hum,Melursus,0.7099578821199083,0
85698,Hanzhong_Liangshan,Stegodon,0.703584433194196,1
85699,Hanzhong_Liangshan,Sinomegaceros,0.6998347138547345,0
85700,Hanzhong_Liangshan,Hydropotes,0.6849198454036762,0
85701,Hanzhong_Liangshan,Rangifer,0.6764981116752077,0
85702,Hanzhong_Liangshan,Elaphodus,0.6729595403217408,0
86112,Heshang Cave,Ailurus,0.7713742139605555,1
86113,Heshang Cave,Ailuropoda,0.6602914042182151,1
86114,Heshang Cave,Neofelis,0.6541040238377629,0
86115,Heshang Cave,Indarctos,0.6461177120420855,0
86116,Heshang Cave,Catopuma,0.640311961341498,0
86526,Heshun_Dangcheng,Elaphodus,0.7620565176553842,0
86527,Heshun_Dangcheng,Pseudois,0.7578522674060691,1
86528,Heshun_Dangcheng,Camelus,0.7575112727359594,1
86529,Heshun_Dangcheng,Hydropotes,0.7570143030845399,0
86530,Heshun_Dangcheng,Sinomegaceros,0.7463016860217333,0
86940,Hexian-longtandong,Tamiops,0.7828300433688591,0
86941,Hexian-longtandong,Prionodon,0.7783832631288113,0
86942,Hexian-longtandong,Tamias,0.775436610897826,1
86943,Hexian-longtandong,Suncus,0.7695906753274572,0
86944,Hexian-longtandong,Belomys,0.7687873311432474,0
87354,Hofstade I,Mammuthus,0.6485983554012225,1
87355,Hofstade I,Palaeoloxodon,0.6364799790127534,0
87356,Hofstade I,Stephanorhinus,0.6080318629135352,0
87357,Hofstade I,Coelodonta,0.600529020422312,1
87358,Hofstade I,Equus,0.5963365383495758,1
87768,Hofstade II,Mammuthus,0.7142096363279073,1
87769,Hofstade II,Palaeoloxodon,0.7123650627965836,0
87770,Hofstade II,Stephanorhinus,0.6510405229188668,0
87771,Hofstade II,Coelodonta,0.6495895882271423,1
87772,Hofstade II,Equus,0.6403091290534222,1
88182,Hofstade III,Mammuthus,0.7214839782155823,1
88183,Hofstade III,Palaeoloxodon,0.7157317501059225,0
88184,Hofstade III,Stephanorhinus,0.6665815698965982,0
88185,Hofstade III,Coelodonta,0.6641059614215529,1
88186,Hofstade III,Equus,0.6561073687076681,1
88596,Holocene caves,Nycticebus,0.6592060336683293,1
88597,Holocene caves,Arctogalidia,0.6287996537060061,1
88598,Holocene caves,Viverricula,0.6055171224522036,0
88599,Holocene caves,Paguma,0.5960017030917564,0
88600,Holocene caves,Viverra,0.5951577539367393,0
89010,Hoshangtung,Stegodon,0.6915447681558615,1
89011,Hoshangtung,Cercopithecus,0.6837739095704911,0
89012,Hoshangtung,Rhinopithecus,0.6780398293519105,0
89013,Hoshangtung,Elephas,0.6753408503096381,0
89014,Hoshangtung,Macaca,0.6675631755878074,1
89424,Hsingan,Ailuropoda,0.7577884168428306,1
89425,Hsingan,Euarctos,0.7478084285973834,0
89426,Hsingan,Machairodus,0.742075796697769,0
89427,Hsingan,Neofelis,0.7341380089064109,0
89428,Hsingan,Ursus,0.7313979761985973,1
89838,Huachi_Malan,Coelodonta,0.7193538065001669,1
89839,Huachi_Malan,Procapra,0.7181403484911325,0
89840,Huachi_Malan,Saiga,0.7070046633245036,0
89841,Huachi_Malan,Pseudois,0.7054339006741815,0
89842,Huachi_Malan,Ovis,0.700799896825663,0
90252,Huahong Cave I,Megatapirus,0.6577118046088389,0
90253,Huahong Cave I,Tapirus,0.6561351892950807,1
90254,Huahong Cave I,Elephas,0.6462616245230441,1
90255,Huahong Cave I,Rhinoceros,0.6238127586824943,1
90256,Huahong Cave I,Dicerorhinus,0.6189593654270616,0
90666,Hualongdong,Tamiops,0.8058155943701466,0
90667,Hualongdong,Belomys,0.8039830462963795,1
90668,Hualongdong,Tamias,0.7874423869245464,0
90669,Hualongdong,Callosciurus,0.772791256931547,0
90670,Hualongdong,Huananomys,0.7702218882689875,0
91080,Huangjiawan,Ancylotherium,0.8652196163154519,1
91081,Huangjiawan,Nestoritherium,0.820478240177241,0
91082,Huangjiawan,Hesperotherium,0.817163048126783,1
91083,Huangjiawan,Tragelaphus,0.7514095516066595,1
91084,Huangjiawan,Sivapanthera,0.7332193929548776,0
91494,Huituipo,Tragelaphus,0.8524430056391904,0
91495,Huituipo,Antilope,0.8191264169398068,0
91496,Huituipo,Boselaphus,0.8139287469741787,0
91497,Huituipo,Oryx,0.8107196751014428,0
91498,Huituipo,Gazella,0.8031614411605694,1
91908,Hundsheim,Acinonyx,0.7832904637605951,1
91909,Hundsheim,Felis,0.777427608390316,1
91910,Hundsheim,Lynx,0.7758612412472738,0
91911,Hundsheim,Megantereon,0.7659434857468786,0
91912,Hundsheim,Sivapanthera,0.7646586577657094,0
92322,Inargida,Mammuthus,0.7903917851093465,1
92323,Inargida,Palaeoloxodon,0.7891880878065507,0
92324,Inargida,Coelodonta,0.7768548821006463,1
92325,Inargida,Elephas,0.7535433614610242,0
92326,Inargida,Equus,0.7379149508668932,1
92736,Incarcal I,Paradolichopithecus,0.7237934167644322,0
92737,Incarcal I,Theropithecus,0.699821905579722,0
92738,Incarcal I,Hippopotamus,0.6926036618676783,1
92739,Incarcal I,Lycaon,0.6876485878170874,1
92740,Incarcal I,Chasmaporthetes,0.6872597315894678,0
93150,Indo-Gangnetic,Tragelaphus,0.843098191779799,0
93151,Indo-Gangnetic,Antilope,0.8327043532034888,1
93152,Indo-Gangnetic,Boselaphus,0.8319298603293116,1
93153,Indo-Gangnetic,Naemorhedus,0.8083810576785574,0
93154,Indo-Gangnetic,Oryx,0.8037210714745111,0
93564,Irchel-Hasli,Leukaristomys,0.958115506784259,0
93565,Irchel-Hasli,Promimomys,0.9489713698114097,0
93566,Irchel-Hasli,Stephanomys,0.9464722518274454,0
93567,Irchel-Hasli,Synaptomys,0.9424489802438142,1
93568,Irchel-Hasli,Villanyia,0.9357180740415237,0
93978,Irrawady 3,Hypselephas,0.8658773356815568,0
93979,Irrawady 3,Elephas,0.8543583077581788,1
93980,Irrawady 3,Palaeoloxodon,0.8015845274141269,1
93981,Irrawady 3,Mammuthus,0.7965373374192484,0
93982,Irrawady 3,Stegodon,0.7584172007597771,1
94392,Isernia La Pineta,Cervalces,0.8085443301414629,0
94393,Isernia La Pineta,Megaloceros,0.7852039228247327,0
94394,Isernia La Pineta,Dama,0.7833932201354986,1
94395,Isernia La Pineta,Capreolus,0.7773405814742929,1
94396,Isernia La Pineta,Hippopotamus,0.7676715231404769,1
94806,Jian_Xianrendong,Sinomegaceros,0.8679446960550461,1
94807,Jian_Xianrendong,Rangifer,0.8668757345680683,0
94808,Jian_Xianrendong,Alces,0.855104479524666,0
94809,Jian_Xianrendong,Cervus,0.8526791709196209,1
94810,Jian_Xianrendong,Capreolus,0.8420090300234745,1
95220,Jiande,Rhinopithecus,0.729738478105747,0
95221,Jiande,Cercopithecus,0.7129943029026876,0
95222,Jiande,Trachypithecus,0.6981775740015741,0
95223,Jiande,Macaca,0.6951702089832612,1
95224,Jiande,Sinomegaceros,0.6807444519762205,0
95634,Jingchuan_Niujiaogou,Coelodonta,0.7365541156954958,1
95635,Jingchuan_Niujiaogou,Equus,0.7241872699420632,1
95636,Jingchuan_Niujiaogou,Rhinoceros,0.7044855958042089,0
95637,Jingchuan_Niujiaogou,Dicerorhinus,0.6848699395213118,0
95638,Jingchuan_Niujiaogou,Stephanorhinus,0.6611574459113492,0
96048,Jinhua_shuanglongdong,Rhinopithecus,0.7264734221546436,1
96049,Jinhua_shuanglongdong,Murina,0.7161778537914304,1
96050,Jinhua_shuanglongdong,Ia,0.7044131263262882,0
96051,Jinhua_shuanglongdong,Eptesicus,0.7019049999859523,0
96052,Jinhua_shuanglongdong,Macaca,0.7001614054004514,1
96462,Jinniushan,Belomys,0.7513925595950914,0
96463,Jinniushan,Cuon,0.7490456435186841,1
96464,Jinniushan,Tamiops,0.731108883210194,0
96465,Jinniushan,Huananomys,0.7288412672028922,0
96466,Jinniushan,Petaurista,0.7287138592716312,0
96876,Jinpendong,Parameles,0.8658192772545764,0
96877,Jinpendong,Arctonyx,0.8631394516168125,1
96878,Jinpendong,Meles,0.8412943388764078,1
96879,Jinpendong,Amblonyx,0.8406876658881929,0
96880,Jinpendong,Martes,0.840338607348169,0
97290,Jinsitai,Procapra,0.7884872041254226,0
97291,Jinsitai,Pseudois,0.7860990185038104,0
97292,Jinsitai,Saiga,0.77874504164827,0
97293,Jinsitai,Ovis,0.771486753786988,0
97294,Jinsitai,Spirocerus,0.7653231254698478,1
97704,Jinyuan Cave_Jinyuan Lower,Plesiohipparion,0.87113200517511,1
97705,Jinyuan Cave_Jinyuan Lower,Sivapanthera,0.8560946335702762,1
97706,Jinyuan Cave_Jinyuan Lower,Sericolagus,0.8330413246497635,1
97707,Jinyuan Cave_Jinyuan Lower,Diplothrix,0.8322762006071246,1
97708,Jinyuan Cave_Jinyuan Lower,Vernaya,0.8210966997994534,0
98118,Jinyuan Cave_Jinyuan Upper,Budorcas,0.8562706253726774,1
98119,Jinyuan Cave_Jinyuan Upper,Tragelaphus,0.8385690929431109,0
98120,Jinyuan Cave_Jinyuan Upper,Plesiohipparion,0.8384460413571945,0
98121,Jinyuan Cave_Jinyuan Upper,Boopsis,0.8253363777440068,0
98122,Jinyuan Cave_Jinyuan Upper,Pelorovis,0.8220217846477521,0
98532,Jinyuan Cave_Wanghai fauna,Belomys,0.7829604946247618,0
98533,Jinyuan Cave_Wanghai fauna,Tamiops,0.7791348772524646,0
98534,Jinyuan Cave_Wanghai fauna,Huananomys,0.7671502563602149,0
98535,Jinyuan Cave_Wanghai fauna,Callosciurus,0.7638322845559128,0
98536,Jinyuan Cave_Wanghai fauna,Sericolagus,0.7589269193573048,0
98946,Jishou,Ailuropoda,0.6728643880512905,1
98947,Jishou,Euarctos,0.6681055027431174,0
98948,Jishou,Rhinopithecus,0.6502788418112803,0
98949,Jishou,Megatapirus,0.6439486246199915,1
98950,Jishou,Ursus,0.6429032144646167,1
99360,Joint Mitnor cave,Felis,0.7053881830044526,1
99361,Joint Mitnor cave,Lynx,0.7049517383113502,0
99362,Joint Mitnor cave,Alopex,0.6885829477251767,0
99363,Joint Mitnor cave,Panthera,0.6860138384214366,1
99364,Joint Mitnor cave,Vulpes,0.6785093157140946,1
99774,Juodonys,Alopex,0.6678933649732944,0
99775,Juodonys,Vulpes,0.6507190808649982,1
99776,Juodonys,Canis,0.644742875151854,1
99777,Juodonys,Lepus,0.6438137646115059,1
99778,Juodonys,Alces,0.6339763595924246,1
100188,Jurish 1,Mammuthus,0.7363310535675625,1
100189,Jurish 1,Palaeoloxodon,0.7322850958450065,0
100190,Jurish 1,Elephas,0.6871337625726374,0
100191,Jurish 1,Ovibos,0.6388357097277091,0
100192,Jurish 1,Bison,0.6272384999621062,1
100602,Kadzielnia,Sulimskia,0.8796907220560076,1
100603,Kadzielnia,Urotrichus,0.8758679568587375,1
100604,Kadzielnia,Quyania,0.8571068969588569,0
100605,Kadzielnia,Geotrypus,0.8546528014860733,1
100606,Kadzielnia,Myosorex,0.8537266523795022,0
101016,Kaiafas,Ungaromys,0.8861904550171188,0
101017,Kaiafas,Germanomys,0.8857915204563487,0
101018,Kaiafas,Pliospalax,0.8845222070794375,0
101019,Kaiafas,Predicrostonyx,0.882359105445642,0
101020,Kaiafas,Prospalax,0.882359073800839,0
101430,Kairy (Zapadnye Kairy),Monosaulax,0.9189994861532188,0
101431,Kairy (Zapadnye Kairy),Pliospalax,0.9090573024814643,0
101432,Kairy (Zapadnye Kairy),Kislangia,0.9050782513518439,0
101433,Kairy (Zapadnye Kairy),Germanomys,0.8996369237614043,0
101434,Kairy (Zapadnye Kairy),Lagurodon,0.8969254779948127,1
101844,Kali Glagah,Hypselephas,0.8103858846951729,0
101845,Kali Glagah,Elephas,0.7787368998497891,1
101846,Kali Glagah,Sinomastodon,0.7732575691728862,1
101847,Kali Glagah,Stegodon,0.7621408092612643,1
101848,Kali Glagah,Hexaprotodon,0.7300056854645209,1
102258,Kalymnos: KLM,Borsodia,0.8776399257159674,0
102259,Kalymnos: KLM,Prolagurus,0.8734177071846774,0
102260,Kalymnos: KLM,Myomimus,0.8709974209695496,1
102261,Kalymnos: KLM,Lagurodon,0.8705363051223203,0
102262,Kalymnos: KLM,Mimomys,0.8704380361417368,0
102672,Kamenka,Procapra,0.7961236298730665,1
102673,Kamenka,Saiga,0.7909926373601464,0
102674,Kamenka,Ovis,0.7822975826664328,1
102675,Kamenka,Ovibos,0.7804932878840443,0
102676,Kamenka,Spirocerus,0.7786806107654614,1
103086,Kamenka I A:C,Procapra,0.8595286670811221,1
103087,Kamenka I A:C,Saiga,0.8520011512784196,0
103088,Kamenka I A:C,Ovibos,0.8416285111511977,0
103089,Kamenka I A:C,Ovis,0.8412283874577818,1
103090,Kamenka I A:C,Pseudois,0.8379463252470674,0
103500,Kamenka I B,Palaeoloxodon,0.8225415513293131,0
103501,Kamenka I B,Mammuthus,0.8144710768424599,1
103502,Kamenka I B,Elephas,0.7853241372814064,0
103503,Kamenka I B,Coelodonta,0.706242201063551,1
103504,Kamenka I B,Procapra,0.6985344379348462,1
103914,Kamisli,Tragelaphus,0.6984007368622712,0
103915,Kamisli,Sinoreas,0.6922467803693473,0
103916,Kamisli,Cynotherium,0.6877930878136673,0
103917,Kamisli,Oryx,0.6813814456969448,0
103918,Kamisli,Boselaphus,0.6806773152507403,0
104328,Kandabaevo,Procapra,0.790115969661227,0
104329,Kandabaevo,Saiga,0.7811137271856888,1
104330,Kandabaevo,Ovibos,0.771604155676585,0
104331,Kandabaevo,Ovis,0.7705377719532743,0
104332,Kandabaevo,Spirocerus,0.7696577222535531,1
104742,Kao Pah Nam,Hexaprotodon,0.7541131225137846,1
104743,Kao Pah Nam,Tragelaphus,0.6732682566056979,0
104744,Kao Pah Nam,Antilope,0.6660894400890556,0
104745,Kao Pah Nam,Boselaphus,0.6627035115886326,0
104746,Kao Pah Nam,Hippopotamus,0.6498084740268275,0
105156,Karaj Dubina,Allocricetus,0.8659035596680209,1
105157,Karaj Dubina,Borsodia,0.8582291014998256,0
105158,Karaj Dubina,Prolagurus,0.8578742121681986,1
105159,Karaj Dubina,Clethrionomys,0.8561785339014296,1
105160,Karaj Dubina,Terricola,0.8553306967005957,0
105570,Karamajdan,Sinotherium,0.8455629795627312,0
105571,Karamajdan,Itanzatherium,0.8417539246697795,0
105572,Karamajdan,Elasmotherium,0.8413455588734217,0
105573,Karamajdan,Gigantocamelus,0.8037274405741276,0
105574,Karamajdan,Hipparion,0.797773668747774,0
105984,Kastoria 2,Myomimus,0.9116350554067691,1
105985,Kastoria 2,Leukaristomys,0.880485616402338,0
105986,Kastoria 2,Muscardinus,0.8795701669499181,0
105987,Kastoria 2,Borsodia,0.8773721001799405,0
105988,Kastoria 2,Jordanomys,0.8763881164110002,0
106398,Kedung Brubus,Semnopithecus,0.7428480101301903,0
106399,Kedung Brubus,Trachypithecus,0.7271129998608646,1
106400,Kedung Brubus,Pygathrix,0.7261279605715313,0
106401,Kedung Brubus,Presbytis,0.7246751541582397,0
106402,Kedung Brubus,Procynocephalus,0.7020407084597218,0
106812,Keo Leng,Semnopithecus,0.812739132673161,1
106813,Keo Leng,Pygathrix,0.807553417739773,0
106814,Keo Leng,Nomascus,0.7988952915960557,0
106815,Keo Leng,Trachypithecus,0.7915200423593345,0
106816,Keo Leng,Hylobates,0.7806464624627112,1
107226,Khatanga: Talalakh L: Popugaj,Mammuthus,0.8037140388436014,1
107227,Khatanga: Talalakh L: Popugaj,Palaeoloxodon,0.7979582732718428,0
107228,Khatanga: Talalakh L: Popugaj,Elephas,0.7620965940844147,0
107229,Khatanga: Talalakh L: Popugaj,Ovibos,0.714957316931731,1
107230,Khatanga: Talalakh L: Popugaj,Procapra,0.7126121278882779,0
107640,Kiaepa,Gulo,0.7951431217913285,0
107641,Kiaepa,Lutra,0.7839461786995547,1
107642,Kiaepa,Mustela,0.7706822547687507,0
107643,Kiaepa,Martes,0.7688893671042022,1
107644,Kiaepa,Meles,0.766498803048507,1
108054,Kielniki 3B,Deinsdorfia,0.9791474800283008,1
108055,Kielniki 3B,Petenyia,0.9783466199142629,1
108056,Kielniki 3B,Beremendia,0.975449270283959,1
108057,Kielniki 3B,Sulimskia,0.9622467308276946,0
108058,Kielniki 3B,Myosorex,0.9554490472331719,0
108468,Kinta Valley,Hexaprotodon,0.7590923471022208,1
108469,Kinta Valley,Hypselephas,0.7392789311708609,0
108470,Kinta Valley,Tragelaphus,0.723375373118373,0
108471,Kinta Valley,Antilope,0.7228736987712217,0
108472,Kinta Valley,Boselaphus,0.718269182246604,0
108882,Klochnevo 1,Proochotona,0.8815604724287587,0
108883,Klochnevo 1,Ochotonoides,0.841543380340051,0
108884,Klochnevo 1,Itanzatherium,0.8397596452521007,1
108885,Klochnevo 1,Hipparion,0.838859030808411,0
108886,Klochnevo 1,Sinotherium,0.8349000202999423,0
109296,Klochnevo 1 mid Pleisto,Ochotona,0.7756350731313184,1
109297,Klochnevo 1 mid Pleisto,Pliolagomys,0.7697996004325433,0
109298,Klochnevo 1 mid Pleisto,Ochotonoides,0.7495233695248074,0
109299,Klochnevo 1 mid Pleisto,Coelodonta,0.7361254661501279,1
109300,Klochnevo 1 mid Pleisto,Equus,0.7355838615254113,1
109710,Kocabas,Palaeotragus,0.7764241485478909,1
109711,Kocabas,Sivatherium,0.7761428612460113,0
109712,Kocabas,Mitilanotherium,0.7440552513990308,0
109713,Kocabas,Giraffa,0.703876128625369,0
109714,Kocabas,Sinotherium,0.6819530851462269,0
110124,Koksharovsko-Yurjinskaya,Gulo,0.8527610471415997,0
110125,Koksharovsko-Yurjinskaya,Lutra,0.8247340553837684,0
110126,Koksharovsko-Yurjinskaya,Parameles,0.8239039566621635,0
110127,Koksharovsko-Yurjinskaya,Meles,0.8183920115437966,1
110128,Koksharovsko-Yurjinskaya,Mustela,0.8176349529403291,1
110538,Koneprusy C718,Muscardinus,0.7635630055741804,1
110539,Koneprusy C718,Glis,0.7603167922369329,1
110540,Koneprusy C718,Acinonyx,0.7562996577390894,0
110541,Koneprusy C718,Vernaya,0.7518132294645339,0
110542,Koneprusy C718,Sivapanthera,0.7482283212841696,0
110952,Kopala 2,Proochotona,0.8955063480608852,1
110953,Kopala 2,Ochotonoides,0.8210684105075668,0
110954,Kopala 2,Euthyceros,0.7957543000580315,0
110955,Kopala 2,Antilospira,0.7955951232238548,0
