"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"
-0.104869484804386	-0.0621813027595501	-0.0141092600357398	0.00907542459569748	-0.238007788896839	0.362234061824122	-0.175792139927365	-0.530356079056179	-0.126744065389369	-0.244373201863466
0.0921100342598149	-0.0996454908123449	0.0202314751157511	-0.0356033360054221	-0.0326286046247724	0.0462879752797284	-0.0430878808888459	-0.369890268137263	-0.16000106712108	-0.285855038062761
0.0173606931050413	-0.26908541254851	0.113392333101556	0.232493579418762	-0.0713219324018685	0.158203741884643	-0.0874546093271326	-0.216103117525321	-0.217657202200057	-0.518683147384698
1.11309674187284	1.24976316769452	0.191806682013073	0.143791600823504	-0.23866644820662	-0.255259149638501	0.0522176943155339	-0.31338744534823	-0.1714367204778	-0.424960411594029
0.0364643788969751	0.0899647624823029	-0.0880755062464218	-0.136892346022769	-0.297033268990661	-0.124432867216508	0.0291656263930402	-0.00440856826520788	-0.163021325815921	-0.216353000834228
0.928790697121647	0.81584104987847	0.188689401722436	0.79247184250783	-0.624905027091563	-0.209654662156665	-0.589280020076991	0.328276608121436	-0.541146143505834	-1.02502171944004
0.598350347478162	0.815216959143876	-0.387606235769758	0.0895698545626322	-0.313020395487056	0.0264549443021458	-1.09934598655362	0.495131753355426	-0.316210367486243	-1.03122546646627
0.297450365611671	-0.43513094592758	-0.454399380420626	-0.177398839956303	-0.582635164350588	-0.111935881155186	-0.297765948458784	0.299407722634593	-0.135046367816885	-0.526092588282243
0.036950827821218	-0.137976103490736	-0.457240282184842	-0.174555598486854	-0.433132999821505	0.964612120544025	-0.324887422372834	0.563251598393774	-0.376166332950544	-0.194704566582943
0.504085641663695	-0.452043573071842	-0.744560286139097	-0.459542727192247	-0.327765345523116	-0.236213820167823	-0.787828475296518	0.420772081682707	-0.183889952560744	-0.952314639279075
1.01548734603597	-0.236543866154131	0.351600929502229	0.0633816651842925	-0.289294437929156	0.718573183775276	-0.0300593099095016	0.418957782777974	0.8915266040259	-0.711640106272391
0.233719589880664	-0.000706162539058634	0.488246150683896	-0.2717053142248	0.0878298491971025	-0.0569748926362129	-0.171936980501367	0.0328232595379356	0.389031416665248	-0.156232441790929
-0.231470955738944	0.150446797490647	0.2694578347268	0.111869205792288	-0.0324354559760446	0.221500651294175	-0.278324001732775	-0.100691523964356	0.0911115702496375	-0.472935857679973
0.118905416239866	-0.177032618949634	0.303873737176073	-0.430556284714537	0.135569819042387	-0.216971835510668	-0.0800061958833706	0.0611712352086413	-0.173979430363686	-0.0965111409339487
0.135777752055435	-0.0698127124253107	-0.146815538219582	0.0825090021954918	0.095407353935523	-0.12243525543244	-0.142681080415733	0.0647188956172505	0.275474858658598	-0.533385109450635
-0.145853818989094	0.0944339808819638	-0.0921793553106642	-0.472886458459564	-0.194077082181951	0.156438723576129	0.283809866060995	0.0779559255354276	-0.380708134206419	-0.480270362465849
0.459601982758546	-0.371930326887741	0.569439472677705	0.0203957764501548	-0.0190718309172093	0.262709854550036	-0.115500060192291	0.00994496461474396	-0.381237977212055	0.310536346778232
0.108499584828861	-0.470747047742659	0.367342783344573	0.000365074435674025	-0.556180104967902	0.395767582267452	-0.319982956121478	-0.774874979608166	0.194952056948862	-0.66962583074694
0.00664864977679136	-0.209069793185548	0.0932110501676533	0.0225422340011305	-0.262935234567902	0.321731946766874	-0.137110197491601	-0.569843144178025	-0.265065812907341	-0.26624933657321
-0.173581137420439	-0.0779512430407322	0.00894860951853562	-0.0770567252498958	-0.109778113965577	0.359294952506748	-0.381362261849656	-0.486692873228434	-0.181536634182163	-0.404777797970263
0.0667809169547182	-0.113853151276645	0.248265119941393	-0.363104553776296	0.133123339302661	-0.146514444766847	-0.11234217440082	0.00622995761760308	-0.228082503216996	-0.065019674097035
0.602982532602911	0.19745864587638	-0.518687347827424	0.286126137489499	-0.630855150066158	-0.406626173084729	-0.791613972602142	0.0918089511647552	-0.181872533945139	-0.512378933532818
0.0781958439648146	0.38198853485142	0.0144188231553824	0.173138108991979	0.0257507794524701	0.0760067338288138	-0.0573540593392629	0.157768966870114	-0.00404266888083091	-0.32151652234436
1.1231934219092	0.0329344294671697	-0.420313634492753	-1.09233031675964	0.358372873251415	1.14294136618233	-0.360555941265975	0.497115255265006	0.320897398919864	-0.860260942156089
0.654178599742332	-0.322940370150479	0.109296794525981	-0.129673005444888	0.204101672805648	0.912488653851688	0.203700100936032	0.525280616371257	-0.499294864634877	-0.0385699183456536
0.573824098976969	0.239104430713957	-0.756505056131748	-0.299101034808489	-0.895263166829228	0.074086468741713	-0.273781427950119	0.043434813049539	0.197985666205958	-0.792175591978624
-0.0436094464872272	-0.046819215896902	-0.101784163266739	-0.294970700952549	-0.0545924243810023	0.636613147463454	-0.476488385707149	0.13239939673472	-0.0955095680413355	-0.305046857734286
0.282672468815874	0.484187568789761	0.044184186112457	-0.0786914954727263	-0.136324927376165	-0.0913316842574097	-0.179362438162184	-0.240552265336312	0.0215847516033069	0.0585155288802504
0.249708550130834	0.676708162120668	0.1425294643177	-0.00838805912221054	-0.0804586150065001	0.232404069883723	0.631665460956366	-0.0568269575685778	-0.224216668076512	-0.570263179823938
1.2292576908131	0.55319561817999	-0.622662659986074	-0.483504001575217	-0.796702153188221	0.644453555625296	-0.826985181597726	0.290189832365442	-0.104146098619369	-0.482638959319406
0.751041070614758	0.295337063972018	-0.349812028008917	0.28413927382108	-0.642166941998662	-0.466934208463894	-0.817184996561571	0.0440863255476095	-0.348517458555538	-0.353270335684451
0.815040423209744	0.926804442050532	-0.120667283700957	-0.20278274519218	-0.827731594768689	-0.265355063712435	0.0577116892265806	-0.0459732519472308	-0.779125696865088	-0.782007856131238
1.04076058163701	0.351789535173153	-0.646443674644994	-0.509795626765739	-0.636746119178924	-0.0634957234539757	-0.794660057393802	-0.0726694079534711	-0.855141457696089	-0.129053384893314
0.0610905802787578	-0.374987321085591	-0.255729000099426	0.25935263038817	-0.825015378721945	0.161507034619239	0.0913463358976626	0.860274809713199	-0.156422705297619	-0.961749119109554
0.702726076585961	0.00159017475933683	-0.0934842324700984	-0.170110013909746	-0.548273028137244	0.0654317619808192	0.0118443726660423	-0.286388398794047	0.897510164392768	-0.0786759461044891
0.344682084470626	-0.321116694233407	0.142128577468959	-0.738350536265022	-0.772802681937169	1.17530572127864	0.435059716729775	0.439259131517628	0.532139676769049	-0.451354578344004
0.638559192832216	-0.226487528008222	0.381316846334508	-0.45352529471656	-0.316690955277709	0.581066173842961	0.142064311205644	0.229970943660971	0.932557943766225	0.00189142001431984
0.152386412398492	-0.628578830167489	0.56359810342383	-0.509276913704789	-0.14796602701443	-0.0563091090773044	-0.393044007721867	0.425800293292677	0.463307125288994	-0.441428855851658
0.254714654480125	-0.184031190248763	0.470869046012373	-0.758060347848313	0.32526520059445	0.532763739765318	-0.686394675639557	-0.551634565239229	-0.335807096152829	-0.666639119342714
1.60631843140397	0.0446518959932887	-0.0874668336978299	-0.946250337665586	-0.776032967678023	-0.41306511101263	-0.593675084828863	-0.310067233704093	-0.287722668638864	-0.691325481795672
0.0986512511354857	-0.350528360699933	-0.0409616573512452	-0.431987137159257	-0.0768650439165636	0.111435406657091	-0.0365675552078349	-0.275187911388438	-0.390604224174341	-0.273576810910807
0.291420351213238	-0.498716486800211	-0.116647465292665	-0.589302517397305	-1.07453275081283	0.0121880063604289	-0.545636021704289	0.328373355167347	0.292940561255439	-0.599938735869389
0.025735979787139	-0.00648461415361339	-0.140139668361908	0.0700592027331461	-0.309540710284677	0.538941859558764	-0.40598598262855	0.004844540392773	0.10519817614272	0.0535136658707923
0.677424929555216	0.181984187084009	0.68312137760563	-0.961053271215887	-0.117382308549173	-0.335024445787047	-0.13150129599816	0.103789849318965	-0.305452220380585	-0.372543009508608
0.318109894559707	-0.0707385363129469	0.0878014826485427	0.0531805503050894	-0.259469763132316	0.34721176917174	-0.0785509431053001	-0.296945590353871	0.322540551941543	0.11947255825922
1.14319746294453	1.05213826917393	-0.373145429137481	-0.262009575083153	-1.10474693354013	1.00373922082642	-0.328403439544203	0.281057127504158	-0.389554961727442	-0.559589004671691
0.30279570002476	-0.489484970697124	0.180032202439417	-0.140832816003155	-0.265200764629826	-0.138963607179613	0.158034687749192	-0.0990628976213861	-0.0832710059167776	-0.0612589015919428
-0.0343520064357733	-0.00479417587733984	0.0499112244931085	0.227609884157741	-0.314969612083096	0.266958226606095	-0.0807875444809207	-0.488086523984271	0.0956928221077032	-0.131465611363172
0.414086949633796	-0.40600759005891	1.00055094846947	-0.4692351495596	0.135864806258314	0.221129115373573	-0.909099369488392	0.0149466827624643	0.401840068645736	-0.508788781863888
0.720621618126092	-0.328544498239488	0.840969664775477	0.683447239305351	0.135797383537401	0.627630131507428	-0.569545479838914	-0.357501892463458	-0.495768438535417	-0.361358949033836
0.157849939900547	-0.463812931181748	0.294073485656438	-0.414853012447385	0.0356058176363339	0.226061350430748	-0.491830049110457	-0.435376259172823	-0.468913629777977	-0.245962314776962
0.166480190686816	0.324498261312209	0.0285146665924715	0.0178565649121028	-0.0712391826877502	-0.0454355626396562	-0.158442415257525	-0.1031053509957	0.0569888860113142	0.00710433283006138
0.323466174615603	0.43131180077577	0.098523271619791	0.191978271776159	-0.382946308310704	-0.282022962338862	-0.179163679380904	-0.211648147890163	0.0814037060817862	-0.0207116061961449
0.256620500452701	0.456767998383887	-0.449902262259322	-0.197383036976566	-1.0914771184	-0.169874351877881	-0.796068722514262	-0.0697631277937406	-0.244050429712405	-0.259993100312635
0.398334538523569	0.408973451913897	-0.343697293501354	-0.108624263308839	-1.06367358807024	-0.261267190385456	-0.672713757740396	-0.0952127232520655	-0.351558915529596	-0.186814540208189
0.471765642521744	0.813382618913527	-0.0107091106903203	-0.287690053449968	-0.544118616116343	0.0669512656815911	0.676174977811515	-0.216021647143646	-0.416758488635369	-0.642905404230554
0.229938475875202	0.676655723002243	-0.216307353574166	-0.800527421770307	-1.4836220933804	0.129751605121349	-0.793453277501497	-0.0199047249971519	0.0959171994991549	-0.364366720009658
0.837041945295005	-0.425857544185759	0.0642199225804753	-0.218215577315808	-1.29345501170864	0.305184880080512	0.0817497098526383	0.440716350777664	0.0353704356141428	-0.196173912136554
-0.132981424077043	-0.0211692897239948	-0.0698380482375142	-0.323400895681333	-0.098303124861429	0.00480379515717753	0.272060164954582	0.0520226552145151	-0.261644163568856	-0.257590323400928
0.0407387962005428	-0.520259488858022	0.295552053919342	-0.652016544497377	-0.737453407743301	0.157005264137872	0.276075560361455	0.615779873028259	-0.568890625465741	-0.358615033675534
0.946613181950954	-0.610104810700151	0.558523883109833	-0.0952356162779783	-0.538313419839096	0.852280740451073	0.284406568535416	0.48379755096805	0.0888980216919726	-0.262369495863148
0.419871816760457	-0.366237004071308	-0.0768293262106986	-0.145630741050649	-0.362144510778645	0.464487221875859	-0.666235558183265	-0.120741705725923	0.23019131417991	0.052012263638953
0.248970286412827	0.347142742081511	1.12052000084452	-0.505223865648888	0.271851662360493	0.194706816074115	-0.607970635945995	0.626744695273703	0.0809088405931383	-0.848134711798671
0.016934518000842	0.0533616974016144	0.942260440733301	-0.729519119663474	-0.0127248400998367	0.136931825044115	-0.577521584339912	0.0777732415456956	-0.0384433208995123	-0.282452478175006
0.0994811307054503	-0.0667206082303182	0.366065801637013	0.518152826473399	-0.306251441486603	0.362998047875061	-0.279672040025423	-0.578066797682297	-0.0439895051213238	-0.47476945504067
-0.0857987926739205	-0.0472202062636919	0.198869508670499	0.138871486418191	-0.262631666368446	0.457948518825344	-0.252979628315442	-0.783328016639205	-0.147800526891736	-0.596055559186322
0.0935277356268276	-0.385678960555509	0.0128987412413926	-0.135881877226267	-0.159580327365707	0.270354075553308	-0.19278777468156	-0.684533246129564	-0.365760232766497	-0.371353204172566
0.427133140546168	-0.213379388742748	0.437685084950317	-0.309186281674331	0.11634930640336	-0.336122336088306	-0.214902980965879	0.219311182296401	0.558185504067769	-0.295175524601013
-0.198247404112289	-0.0965153502974083	0.0859085963551662	0.000180995163099709	-0.0816111113601913	0.264606657539443	-0.424058846557494	-0.213016266540058	-0.146220932974648	-0.259268645087422
0.22492164703427	-0.15666233358159	-0.329118461562147	-0.11261616340956	-0.246394082791685	0.278682967784082	-0.0696020072162043	-0.0426686575766954	0.227866605284025	-0.0284089276937935
0.109789612592269	-0.135726254498806	0.148278642059805	0.0478745447436564	0.057288807226496	-0.233138803577851	-0.0970274633671059	0.105762036445239	0.341662128373461	-0.329589147721903
-0.118313953963108	-0.0138912788540181	-0.180793447692755	-0.337802673969147	-0.0679651257510352	0.212440041690838	0.11371263136239	0.147196599833704	-0.212569266407423	-0.277612451901663
0.130047572744608	-0.0937240792397935	0.121834954323777	-0.187186993572508	-0.446596264003198	0.189524286941337	-0.158124101050719	0.108648604558948	0.828175807542978	-0.10028312846766
0.152378782898886	-0.207018749431142	0.459825103417505	-0.375377495898362	0.0400873519131389	-0.0461803196916533	-0.145859469040867	0.320021500370694	0.513080349627846	-0.186302559188924
0.18592204176561	-0.37109841227678	0.095580895833245	0.0742771540902677	-0.077832489725483	0.104191932301596	-0.0570101331471377	-0.294988087269743	-0.325058386834307	-0.12525293628717
0.625840327588936	-0.36862847323415	-0.794459100401102	-0.0508664876705307	-0.780079078277405	-0.212182615963056	-0.656882558203927	0.0239258981148569	0.297210341461264	-0.585092719013838
0.287927438855658	-0.0486661014146227	-0.104932651547145	-0.0330305740455279	-0.711089353390593	-0.379228639644131	-0.0768989759563516	0.0366041397484999	-0.227982275390092	-0.263392417901975
0.382891309160721	0.398264137998499	0.058046005993915	-0.353187070784407	-1.28139017749228	0.164973000695439	-1.13123010815748	0.168349784904268	-0.479772530339648	0.246724332330479
-0.0263858193870813	-0.0176272599619991	1.17252793732595	-0.687259630900401	-1.08911203784525	0.330094388918568	-0.0797858475395798	0.160261960057791	0.350913984279212	-0.80163152437028
0.830816374698471	0.945596610680273	0.483520213050332	-0.39370470056171	-1.47821793930065	0.769769399608066	-0.375340912653018	0.552154177913589	-0.787082069059763	-0.0164075167787931
0.0474511776255667	-0.0171271527333438	0.116560748441783	-0.0166955038618556	-0.0319257450414572	0.101637207627734	-0.0242631907300114	0.195277320019617	-0.332001319670717	-0.0649787454123367
0.169872780808317	-0.2320394815032	1.35363845529253	-0.482569500216051	-0.0607139536141553	0.255127336396127	-0.666224861852653	0.372238468160346	0.0705099456036006	-0.157007797144717
0.391901418519696	-0.328450094838042	0.387473227864156	0.144038730948121	-0.331376717626458	0.463592468780671	0.135449632598015	-0.68652522833097	-0.579234923074994	-0.658669860546768
-0.0128091633647387	-0.0452786956410196	0.226293988705315	-0.119630850758945	-0.0418708479079694	-0.0895977148748431	-0.0150804803460181	0.100736490816509	-0.00319971953308949	-0.101121535008351
-0.230946302567621	-0.176998864597849	0.100406869155921	0.0817274456988957	-1.22831005726284	0.139217632348432	-0.671049892315076	0.726944921126311	-0.376128045800434	-0.551273671271787
